orthoGp24140: Tgondii|TGME49_293210-t26_1-p1
orthoGp29699: Vbrassicaformis|Vbra_5130.t1-p1
orthoGp29700: Vbrassicaformis|Vbra_5132.t1-p1
orthoGp29701: Vbrassicaformis|Vbra_5138.t1-p1
orthoGp29702: Vbrassicaformis|Vbra_5140.t1-p1
orthoGp29703: Vbrassicaformis|Vbra_5141.t1-p1
orthoGp29704: Vbrassicaformis|Vbra_5143.t1-p1
orthoGp29705: Vbrassicaformis|Vbra_5144.t1-p1
orthoGp29706: Vbrassicaformis|Vbra_5150.t1-p1
orthoGp29707: Vbrassicaformis|Vbra_5154.t1-p1
orthoGp29708: Vbrassicaformis|Vbra_5155.t1-p1
orthoGp29709: Vbrassicaformis|Vbra_5159.t1-p1
orthoGp29710: Vbrassicaformis|Vbra_5163.t1-p1
orthoGp29711: Vbrassicaformis|Vbra_5164.t1-p1
orthoGp29712: Vbrassicaformis|Vbra_5166.t1-p1
orthoGp29713: Vbrassicaformis|Vbra_2770.t1-p1
orthoGp29714: Vbrassicaformis|Vbra_2771.t1-p1
orthoGp29715: Vbrassicaformis|Vbra_2772.t1-p1
orthoGp29716: Vbrassicaformis|Vbra_2773.t1-p1
orthoGp29717: Vbrassicaformis|Vbra_2775.t1-p1
orthoGp29718: Vbrassicaformis|Vbra_2776.t1-p1
orthoGp29719: Vbrassicaformis|Vbra_2777.t1-p1
orthoGp29720: Vbrassicaformis|Vbra_2778.t1-p1
orthoGp29721: Vbrassicaformis|Vbra_2781.t1-p1
orthoGp29722: Vbrassicaformis|Vbra_2783.t1-p1
orthoGp29723: Vbrassicaformis|Vbra_2787.t1-p1
orthoGp29724: Vbrassicaformis|Vbra_2788.t1-p1
orthoGp29725: Vbrassicaformis|Vbra_2791.t1-p1
orthoGp29726: Vbrassicaformis|Vbra_2792.t1-p1
orthoGp29727: Vbrassicaformis|Vbra_2794.t1-p1
orthoGp29728: Vbrassicaformis|Vbra_2796.t1-p1
orthoGp29729: Vbrassicaformis|Vbra_2797.t1-p1
orthoGp29730: Vbrassicaformis|Vbra_2798.t1-p1
orthoGp29731: Vbrassicaformis|Vbra_2799.t1-p1
orthoGp29732: Vbrassicaformis|Vbra_2800.t1-p1
orthoGp29733: Vbrassicaformis|Vbra_2801.t1-p1
orthoGp29734: Vbrassicaformis|Vbra_2802.t1-p1
orthoGp29735: Vbrassicaformis|Vbra_2805.t1-p1
orthoGp29736: Vbrassicaformis|Vbra_2808.t1-p1
orthoGp29737: Vbrassicaformis|Vbra_2811.t1-p1
orthoGp29738: Vbrassicaformis|Vbra_2812.t1-p1
orthoGp29739: Vbrassicaformis|Vbra_2815.t1-p1
orthoGp29740: Vbrassicaformis|Vbra_2819.t1-p1
orthoGp29741: Vbrassicaformis|Vbra_2821.t1-p1
orthoGp29742: Vbrassicaformis|Vbra_2823.t1-p1
orthoGp29743: Vbrassicaformis|Vbra_2824.t1-p1
orthoGp29744: Vbrassicaformis|Vbra_2825.t1-p1
orthoGp29745: Vbrassicaformis|Vbra_2826.t1-p1
orthoGp29746: Vbrassicaformis|Vbra_2830.t1-p1
orthoGp29747: Vbrassicaformis|Vbra_2831.t1-p1
orthoGp29748: Vbrassicaformis|Vbra_2832.t1-p1
orthoGp29749: Vbrassicaformis|Vbra_2836.t1-p1
orthoGp29750: Vbrassicaformis|Vbra_2837.t1-p1
orthoGp29751: Vbrassicaformis|Vbra_2838.t1-p1
orthoGp29752: Vbrassicaformis|Vbra_2839.t1-p1
orthoGp29753: Vbrassicaformis|Vbra_2840.t1-p1
orthoGp29754: Vbrassicaformis|Vbra_2843.t1-p1
orthoGp29755: Vbrassicaformis|Vbra_2846.t1-p1
orthoGp29756: Vbrassicaformis|Vbra_2849.t1-p1
orthoGp29757: Vbrassicaformis|Vbra_2854.t1-p1
orthoGp29758: Vbrassicaformis|Vbra_2855.t1-p1
orthoGp29759: Vbrassicaformis|Vbra_2857.t1-p1
orthoGp29760: Vbrassicaformis|Vbra_2858.t1-p1
orthoGp29761: Vbrassicaformis|Vbra_2862.t1-p1
orthoGp29762: Vbrassicaformis|Vbra_2864.t1-p1
orthoGp29763: Vbrassicaformis|Vbra_2865.t1-p1
orthoGp29764: Vbrassicaformis|Vbra_2867.t1-p1
orthoGp29765: Vbrassicaformis|Vbra_2869.t1-p1
orthoGp29766: Vbrassicaformis|Vbra_2874.t1-p1
orthoGp29767: Vbrassicaformis|Vbra_2876.t1-p1
orthoGp29768: Vbrassicaformis|Vbra_2877.t1-p1
orthoGp29769: Vbrassicaformis|Vbra_2883.t1-p1
orthoGp29770: Vbrassicaformis|Vbra_2884.t1-p1
orthoGp29771: Vbrassicaformis|Vbra_2887.t1-p1
orthoGp29772: Vbrassicaformis|Vbra_2890.t1-p1
orthoGp29773: Vbrassicaformis|Vbra_2893.t1-p1
orthoGp29774: Vbrassicaformis|Vbra_2894.t1-p1
orthoGp29775: Vbrassicaformis|Vbra_2899.t1-p1
orthoGp29776: Vbrassicaformis|Vbra_2900.t1-p1
orthoGp29777: Vbrassicaformis|Vbra_2902.t1-p1
orthoGp29778: Vbrassicaformis|Vbra_2903.t1-p1
orthoGp29779: Vbrassicaformis|Vbra_2907.t1-p1
orthoGp29780: Vbrassicaformis|Vbra_2909.t1-p1
orthoGp29781: Vbrassicaformis|Vbra_2910.t1-p1
orthoGp29782: Vbrassicaformis|Vbra_2911.t1-p1
orthoGp29783: Vbrassicaformis|Vbra_2912.t1-p1
orthoGp29784: Vbrassicaformis|Vbra_2913.t1-p1
orthoGp29785: Vbrassicaformis|Vbra_2914.t1-p1
orthoGp29786: Vbrassicaformis|Vbra_2916.t1-p1
orthoGp29787: Vbrassicaformis|Vbra_2919.t1-p1
orthoGp29788: Vbrassicaformis|Vbra_2922.t1-p1
orthoGp29789: Vbrassicaformis|Vbra_2933.t1-p1
orthoGp29790: Vbrassicaformis|Vbra_2935.t1-p1
orthoGp29791: Vbrassicaformis|Vbra_7844.t1-p1
orthoGp29792: Vbrassicaformis|Vbra_7845.t1-p1
orthoGp29793: Vbrassicaformis|Vbra_7846.t1-p1
orthoGp29794: Vbrassicaformis|Vbra_7851.t1-p1
orthoGp29795: Vbrassicaformis|Vbra_7858.t1-p1
orthoGp29796: Vbrassicaformis|Vbra_7874.t1-p1
orthoGp29797: Vbrassicaformis|Vbra_7876.t1-p1
orthoGp29798: Vbrassicaformis|Vbra_5167.t1-p1
orthoGp29799: Vbrassicaformis|Vbra_5168.t1-p1
orthoGp29800: Vbrassicaformis|Vbra_5171.t1-p1
orthoGp29801: Vbrassicaformis|Vbra_5174.t1-p1
orthoGp29802: Vbrassicaformis|Vbra_5177.t1-p1
orthoGp29803: Vbrassicaformis|Vbra_5182.t1-p1
orthoGp29804: Vbrassicaformis|Vbra_5184.t1-p1
orthoGp29805: Vbrassicaformis|Vbra_5187.t1-p1
orthoGp29806: Vbrassicaformis|Vbra_5188.t1-p1
orthoGp29807: Vbrassicaformis|Vbra_5191.t1-p1
orthoGp29808: Vbrassicaformis|Vbra_5192.t1-p1
orthoGp29809: Vbrassicaformis|Vbra_5195.t1-p1
orthoGp29810: Vbrassicaformis|Vbra_5197.t1-p1
orthoGp29811: Vbrassicaformis|Vbra_5198.t1-p1
orthoGp29812: Vbrassicaformis|Vbra_5200.t1-p1
orthoGp29813: Vbrassicaformis|Vbra_5201.t1-p1
orthoGp29814: Vbrassicaformis|Vbra_5203.t1-p1
orthoGp29815: Vbrassicaformis|Vbra_5205.t1-p1
orthoGp29816: Vbrassicaformis|Vbra_5206.t1-p1
orthoGp29817: Vbrassicaformis|Vbra_5209.t1-p1
orthoGp29818: Vbrassicaformis|Vbra_7885.t1-p1
orthoGp29819: Vbrassicaformis|Vbra_7886.t1-p1
orthoGp29820: Vbrassicaformis|Vbra_7896.t1-p1
orthoGp29821: Vbrassicaformis|Vbra_7901.t1-p1
orthoGp29822: Vbrassicaformis|Vbra_7910.t1-p1
orthoGp29823: Vbrassicaformis|Vbra_7911.t1-p1
orthoGp29824: Vbrassicaformis|Vbra_7920.t1-p1
orthoGp29825: Vbrassicaformis|Vbra_7923.t1-p1
orthoGp29826: Vbrassicaformis|Vbra_5213.t1-p1
orthoGp29827: Vbrassicaformis|Vbra_5214.t1-p1
orthoGp29828: Vbrassicaformis|Vbra_5217.t1-p1
orthoGp29829: Vbrassicaformis|Vbra_5223.t1-p1
orthoGp29830: Vbrassicaformis|Vbra_5224.t1-p1
orthoGp29831: Vbrassicaformis|Vbra_5225.t1-p1
orthoGp29832: Vbrassicaformis|Vbra_5231.t1-p1
orthoGp29833: Vbrassicaformis|Vbra_5242.t1-p1
orthoGp29834: Vbrassicaformis|Vbra_22900.t1-p1
orthoGp29835: Vbrassicaformis|Vbra_22905.t1-p1
orthoGp29836: Vbrassicaformis|Vbra_22906.t1-p1
orthoGp29837: Vbrassicaformis|Vbra_22909.t1-p1
orthoGp29838: Vbrassicaformis|Vbra_22910.t1-p1
orthoGp29839: Vbrassicaformis|Vbra_22911.t1-p1
orthoGp29840: Vbrassicaformis|Vbra_22912.t1-p1
orthoGp29841: Vbrassicaformis|Vbra_22916.t1-p1
orthoGp29842: Vbrassicaformis|Vbra_22919.t1-p1
orthoGp29843: Vbrassicaformis|Vbra_22921.t1-p1
orthoGp29844: Vbrassicaformis|Vbra_22922.t1-p1
orthoGp29845: Vbrassicaformis|Vbra_22923.t1-p1
orthoGp29846: Vbrassicaformis|Vbra_22936.t1-p1
orthoGp29847: Vbrassicaformis|Vbra_22940.t1-p1
orthoGp29848: Vbrassicaformis|Vbra_12461.t1-p1
orthoGp29849: Vbrassicaformis|Vbra_12464.t1-p1
orthoGp29850: Vbrassicaformis|Vbra_12465.t1-p1
orthoGp29851: Vbrassicaformis|Vbra_12466.t1-p1
orthoGp29852: Vbrassicaformis|Vbra_12467.t1-p1
orthoGp29853: Vbrassicaformis|Vbra_12472.t1-p1
orthoGp29854: Vbrassicaformis|Vbra_12474.t1-p1
orthoGp29855: Vbrassicaformis|Vbra_12475.t1-p1
orthoGp29856: Vbrassicaformis|Vbra_12480.t1-p1
orthoGp29857: Vbrassicaformis|Vbra_12481.t1-p1
orthoGp29858: Vbrassicaformis|Vbra_12484.t1-p1
orthoGp29859: Vbrassicaformis|Vbra_12486.t1-p1
orthoGp29860: Vbrassicaformis|Vbra_12487.t1-p1
orthoGp29861: Vbrassicaformis|Vbra_12489.t1-p1
orthoGp29862: Vbrassicaformis|Vbra_12498.t1-p1
orthoGp29863: Vbrassicaformis|Vbra_12499.t1-p1
orthoGp29864: Vbrassicaformis|Vbra_12503.t1-p1
orthoGp29865: Vbrassicaformis|Vbra_12510.t1-p1
orthoGp29866: Vbrassicaformis|Vbra_12511.t1-p1
orthoGp29867: Vbrassicaformis|Vbra_5248.t1-p1
orthoGp29868: Vbrassicaformis|Vbra_5249.t1-p1
orthoGp29869: Vbrassicaformis|Vbra_5251.t1-p1
orthoGp29870: Vbrassicaformis|Vbra_5252.t1-p1
orthoGp29871: Vbrassicaformis|Vbra_5259.t1-p1
orthoGp29872: Vbrassicaformis|Vbra_5261.t1-p1
orthoGp29873: Vbrassicaformis|Vbra_5265.t1-p1
orthoGp29874: Vbrassicaformis|Vbra_5267.t1-p1
orthoGp29875: Vbrassicaformis|Vbra_5272.t1-p1
orthoGp29876: Vbrassicaformis|Vbra_5277.t1-p1
orthoGp29877: Vbrassicaformis|Vbra_5279.t1-p1
orthoGp29878: Vbrassicaformis|Vbra_5281.t1-p1
orthoGp29879: Vbrassicaformis|Vbra_5287.t1-p1
orthoGp29880: Vbrassicaformis|Vbra_20525.t1-p1
orthoGp29881: Vbrassicaformis|Vbra_20526.t1-p1
orthoGp29882: Vbrassicaformis|Vbra_20529.t1-p1
orthoGp29883: Vbrassicaformis|Vbra_20532.t1-p1
orthoGp29884: Vbrassicaformis|Vbra_20533.t1-p1
orthoGp29885: Vbrassicaformis|Vbra_20535.t1-p1
orthoGp29886: Vbrassicaformis|Vbra_20537.t1-p1
orthoGp29887: Vbrassicaformis|Vbra_20547.t1-p1
orthoGp29888: Vbrassicaformis|Vbra_20551.t1-p1
orthoGp29889: Vbrassicaformis|Vbra_20553.t1-p1
orthoGp29890: Vbrassicaformis|Vbra_20554.t1-p1
orthoGp29891: Vbrassicaformis|Vbra_20555.t1-p1
orthoGp29892: Vbrassicaformis|Vbra_20557.t1-p1
orthoGp29893: Vbrassicaformis|Vbra_7934.t1-p1
orthoGp29894: Vbrassicaformis|Vbra_7936.t1-p1
orthoGp29895: Vbrassicaformis|Vbra_7938.t1-p1
orthoGp29896: Vbrassicaformis|Vbra_7939.t1-p1
orthoGp29897: Vbrassicaformis|Vbra_7941.t1-p1
orthoGp29898: Vbrassicaformis|Vbra_7942.t1-p1
orthoGp29899: Vbrassicaformis|Vbra_7943.t1-p1
orthoGp29900: Vbrassicaformis|Vbra_7944.t1-p1
orthoGp29901: Vbrassicaformis|Vbra_7945.t1-p1
orthoGp29902: Vbrassicaformis|Vbra_7948.t1-p1
orthoGp29903: Vbrassicaformis|Vbra_7949.t1-p1
orthoGp29904: Vbrassicaformis|Vbra_7954.t1-p1
orthoGp29905: Vbrassicaformis|Vbra_7963.t1-p1
orthoGp29906: Vbrassicaformis|Vbra_7965.t1-p1
orthoGp29907: Vbrassicaformis|Vbra_7967.t1-p1
orthoGp29908: Vbrassicaformis|Vbra_20566.t1-p1
orthoGp29909: Vbrassicaformis|Vbra_20568.t1-p1
orthoGp29910: Vbrassicaformis|Vbra_20569.t1-p1
orthoGp29911: Vbrassicaformis|Vbra_20573.t1-p1
orthoGp29912: Vbrassicaformis|Vbra_20583.t1-p1
orthoGp29913: Vbrassicaformis|Vbra_20593.t1-p1
orthoGp29914: Vbrassicaformis|Vbra_12519.t1-p1
orthoGp29915: Vbrassicaformis|Vbra_12525.t1-p1
orthoGp29916: Vbrassicaformis|Vbra_12526.t1-p1
orthoGp29917: Vbrassicaformis|Vbra_12527.t1-p1
orthoGp29918: Vbrassicaformis|Vbra_12529.t1-p1
orthoGp29919: Vbrassicaformis|Vbra_12531.t1-p1
orthoGp29920: Vbrassicaformis|Vbra_12532.t1-p1
orthoGp29921: Vbrassicaformis|Vbra_12535.t1-p1
orthoGp29922: Vbrassicaformis|Vbra_12537.t1-p1
orthoGp29923: Vbrassicaformis|Vbra_12549.t1-p1
orthoGp29924: Vbrassicaformis|Vbra_12550.t1-p1
orthoGp29925: Vbrassicaformis|Vbra_12551.t1-p1
orthoGp29926: Vbrassicaformis|Vbra_12555.t1-p1
orthoGp29927: Vbrassicaformis|Vbra_12557.t1-p1
orthoGp29928: Vbrassicaformis|Vbra_12558.t1-p1
orthoGp29929: Vbrassicaformis|Vbra_2939.t1-p1
orthoGp29930: Vbrassicaformis|Vbra_2947.t1-p1
orthoGp29931: Vbrassicaformis|Vbra_2955.t1-p1
orthoGp29932: Vbrassicaformis|Vbra_2961.t1-p1
orthoGp29933: Vbrassicaformis|Vbra_2964.t1-p1
orthoGp29934: Vbrassicaformis|Vbra_2970.t1-p1
orthoGp29935: Vbrassicaformis|Vbra_2973.t1-p1
orthoGp29936: Vbrassicaformis|Vbra_2974.t1-p1
orthoGp29937: Vbrassicaformis|Vbra_20598.t1-p1
orthoGp29938: Vbrassicaformis|Vbra_20601.t1-p1
orthoGp29939: Vbrassicaformis|Vbra_20608.t1-p1
orthoGp29940: Vbrassicaformis|Vbra_20609.t1-p1
orthoGp29941: Vbrassicaformis|Vbra_20611.t1-p1
orthoGp29942: Vbrassicaformis|Vbra_20620.t1-p1
orthoGp29943: Vbrassicaformis|Vbra_20629.t1-p1
orthoGp29944: Vbrassicaformis|Vbra_20632.t1-p1
orthoGp29945: Vbrassicaformis|Vbra_2985.t1-p1
orthoGp29946: Vbrassicaformis|Vbra_2986.t1-p1
orthoGp29947: Vbrassicaformis|Vbra_2987.t1-p1
orthoGp29948: Vbrassicaformis|Vbra_2994.t1-p1
orthoGp29949: Vbrassicaformis|Vbra_2995.t1-p1
orthoGp29950: Vbrassicaformis|Vbra_2996.t1-p1
orthoGp29951: Vbrassicaformis|Vbra_3001.t1-p1
orthoGp29952: Vbrassicaformis|Vbra_3002.t1-p1
orthoGp29953: Vbrassicaformis|Vbra_3004.t1-p1
orthoGp29954: Vbrassicaformis|Vbra_3008.t1-p1
orthoGp29955: Vbrassicaformis|Vbra_3011.t1-p1
orthoGp29956: Vbrassicaformis|Vbra_3013.t1-p1
orthoGp29957: Vbrassicaformis|Vbra_3014.t1-p1
orthoGp29958: Vbrassicaformis|Vbra_3015.t1-p1
orthoGp29959: Vbrassicaformis|Vbra_3026.t1-p1
orthoGp29960: Vbrassicaformis|Vbra_7973.t1-p1
orthoGp29961: Vbrassicaformis|Vbra_7976.t1-p1
orthoGp29962: Vbrassicaformis|Vbra_7977.t1-p1
orthoGp29963: Vbrassicaformis|Vbra_7981.t1-p1
orthoGp29964: Vbrassicaformis|Vbra_7989.t1-p1
orthoGp29965: Vbrassicaformis|Vbra_7994.t1-p1
orthoGp29966: Vbrassicaformis|Vbra_8000.t1-p1
orthoGp29967: Vbrassicaformis|Vbra_8002.t1-p1
orthoGp29968: Vbrassicaformis|Vbra_8006.t1-p1
orthoGp29969: Vbrassicaformis|Vbra_12563.t1-p1
orthoGp29970: Vbrassicaformis|Vbra_12565.t1-p1
orthoGp29971: Vbrassicaformis|Vbra_12566.t1-p1
orthoGp29972: Vbrassicaformis|Vbra_12567.t1-p1
orthoGp29973: Vbrassicaformis|Vbra_12569.t1-p1
orthoGp29974: Vbrassicaformis|Vbra_12572.t1-p1
orthoGp29975: Vbrassicaformis|Vbra_12574.t1-p1
orthoGp29976: Vbrassicaformis|Vbra_12575.t1-p1
orthoGp29977: Vbrassicaformis|Vbra_12576.t1-p1
orthoGp29978: Vbrassicaformis|Vbra_12580.t1-p1
orthoGp29979: Vbrassicaformis|Vbra_12581.t1-p1
orthoGp29980: Vbrassicaformis|Vbra_12582.t1-p1
orthoGp29981: Vbrassicaformis|Vbra_12584.t1-p1
orthoGp29982: Vbrassicaformis|Vbra_12585.t1-p1
orthoGp29983: Vbrassicaformis|Vbra_12588.t1-p1
orthoGp29984: Vbrassicaformis|Vbra_12590.t1-p1
orthoGp29985: Vbrassicaformis|Vbra_12591.t1-p1
orthoGp29986: Vbrassicaformis|Vbra_12592.t1-p1
orthoGp29987: Vbrassicaformis|Vbra_12601.t1-p1
orthoGp29988: Vbrassicaformis|Vbra_12602.t1-p1
orthoGp29989: Vbrassicaformis|Vbra_12603.t1-p1
orthoGp29990: Vbrassicaformis|Vbra_20635.t1-p1
orthoGp29991: Vbrassicaformis|Vbra_20636.t1-p1
orthoGp29992: Vbrassicaformis|Vbra_20637.t1-p1
orthoGp29993: Vbrassicaformis|Vbra_20638.t1-p1
orthoGp29994: Vbrassicaformis|Vbra_20643.t1-p1
orthoGp29995: Vbrassicaformis|Vbra_20644.t1-p1
orthoGp29996: Vbrassicaformis|Vbra_20647.t1-p1
orthoGp29997: Vbrassicaformis|Vbra_20648.t1-p1
orthoGp29998: Vbrassicaformis|Vbra_20653.t1-p1
orthoGp29999: Vbrassicaformis|Vbra_20654.t1-p1
orthoGp30000: Vbrassicaformis|Vbra_20656.t1-p1
orthoGp30001: Vbrassicaformis|Vbra_20664.t1-p1
orthoGp30002: Vbrassicaformis|Vbra_20665.t1-p1
orthoGp30003: Vbrassicaformis|Vbra_20670.t1-p1
orthoGp30004: Vbrassicaformis|Vbra_20675.t1-p1
orthoGp30005: Vbrassicaformis|Vbra_12605.t1-p1
orthoGp30006: Vbrassicaformis|Vbra_12606.t1-p1
orthoGp30007: Vbrassicaformis|Vbra_12607.t1-p1
orthoGp30008: Vbrassicaformis|Vbra_12613.t1-p1
orthoGp30009: Vbrassicaformis|Vbra_12614.t1-p1
orthoGp30010: Vbrassicaformis|Vbra_12617.t1-p1
orthoGp30011: Vbrassicaformis|Vbra_12618.t1-p1
orthoGp30012: Vbrassicaformis|Vbra_12619.t1-p1
orthoGp30013: Vbrassicaformis|Vbra_12626.t1-p1
orthoGp30014: Vbrassicaformis|Vbra_12631.t1-p1
orthoGp30015: Vbrassicaformis|Vbra_12632.t1-p1
orthoGp30016: Vbrassicaformis|Vbra_12633.t1-p1
orthoGp30017: Vbrassicaformis|Vbra_12635.t1-p1
orthoGp30018: Vbrassicaformis|Vbra_12636.t1-p1
orthoGp30019: Vbrassicaformis|Vbra_12637.t1-p1
orthoGp30020: Vbrassicaformis|Vbra_12640.t1-p1
orthoGp30021: Vbrassicaformis|Vbra_12642.t1-p1
orthoGp30022: Vbrassicaformis|Vbra_12646.t1-p1
orthoGp30023: Vbrassicaformis|Vbra_1500.t1-p1
orthoGp30024: Vbrassicaformis|Vbra_1502.t1-p1
orthoGp30025: Vbrassicaformis|Vbra_1508.t1-p1
orthoGp30026: Vbrassicaformis|Vbra_1510.t1-p1
orthoGp30027: Vbrassicaformis|Vbra_1511.t1-p1
orthoGp30028: Vbrassicaformis|Vbra_1514.t1-p1
orthoGp30029: Vbrassicaformis|Vbra_1519.t1-p1
orthoGp30030: Vbrassicaformis|Vbra_1520.t1-p1
orthoGp30031: Vbrassicaformis|Vbra_1522.t1-p1
orthoGp30032: Vbrassicaformis|Vbra_1523.t1-p1
orthoGp30033: Vbrassicaformis|Vbra_1534.t1-p1
orthoGp30034: Vbrassicaformis|Vbra_1535.t1-p1
orthoGp30035: Vbrassicaformis|Vbra_1537.t1-p1
orthoGp30036: Vbrassicaformis|Vbra_12748.t1-p1
orthoGp30037: Vbrassicaformis|Vbra_12752.t1-p1
orthoGp30038: Vbrassicaformis|Vbra_12757.t1-p1
orthoGp30039: Vbrassicaformis|Vbra_12759.t1-p1
orthoGp30040: Vbrassicaformis|Vbra_12760.t1-p1
orthoGp30041: Vbrassicaformis|Vbra_12762.t1-p1
orthoGp30042: Vbrassicaformis|Vbra_12763.t1-p1
orthoGp30043: Vbrassicaformis|Vbra_12764.t1-p1
orthoGp30044: Vbrassicaformis|Vbra_12772.t1-p1
orthoGp30045: Vbrassicaformis|Vbra_12776.t1-p1
orthoGp30046: Vbrassicaformis|Vbra_12780.t1-p1
orthoGp30047: Vbrassicaformis|Vbra_12781.t1-p1
orthoGp30048: Vbrassicaformis|Vbra_12784.t1-p1
orthoGp30049: Vbrassicaformis|Vbra_12787.t1-p1
orthoGp30050: Vbrassicaformis|Vbra_12788.t1-p1
orthoGp30051: Vbrassicaformis|Vbra_12791.t1-p1
orthoGp30052: Vbrassicaformis|Vbra_12795.t1-p1
orthoGp30053: Vbrassicaformis|Vbra_12796.t1-p1
orthoGp30054: Vbrassicaformis|Vbra_12799.t1-p1
orthoGp30055: Vbrassicaformis|Vbra_12804.t1-p1
orthoGp30056: Vbrassicaformis|Vbra_12811.t1-p1
orthoGp30057: Vbrassicaformis|Vbra_12814.t1-p1
orthoGp30058: Vbrassicaformis|Vbra_12815.t1-p1
orthoGp30059: Vbrassicaformis|Vbra_12816.t1-p1
orthoGp30060: Vbrassicaformis|Vbra_12817.t1-p1
orthoGp30061: Vbrassicaformis|Vbra_12818.t1-p1
orthoGp30062: Vbrassicaformis|Vbra_12819.t1-p1
orthoGp30063: Vbrassicaformis|Vbra_12820.t1-p1
orthoGp30064: Vbrassicaformis|Vbra_12821.t1-p1
orthoGp30065: Vbrassicaformis|Vbra_12822.t1-p1
orthoGp30066: Vbrassicaformis|Vbra_12829.t1-p1
orthoGp30067: Vbrassicaformis|Vbra_12830.t1-p1
orthoGp30068: Vbrassicaformis|Vbra_12834.t1-p1
orthoGp30069: Vbrassicaformis|Vbra_12839.t1-p1
orthoGp30070: Vbrassicaformis|Vbra_12843.t1-p1
orthoGp30071: Vbrassicaformis|Vbra_12844.t1-p1
orthoGp30072: Vbrassicaformis|Vbra_12847.t1-p1
orthoGp30073: Vbrassicaformis|Vbra_12862.t1-p1
orthoGp30074: Vbrassicaformis|Vbra_12864.t1-p1
orthoGp30075: Vbrassicaformis|Vbra_12868.t1-p1
orthoGp30076: Vbrassicaformis|Vbra_12870.t1-p1
orthoGp30077: Vbrassicaformis|Vbra_12871.t1-p1
orthoGp30078: Vbrassicaformis|Vbra_12880.t1-p1
orthoGp30079: Vbrassicaformis|Vbra_12885.t1-p1
orthoGp30080: Vbrassicaformis|Vbra_12886.t1-p1
orthoGp30081: Vbrassicaformis|Vbra_12887.t1-p1
orthoGp30082: Vbrassicaformis|Vbra_12889.t1-p1
orthoGp30083: Vbrassicaformis|Vbra_12890.t1-p1
orthoGp30084: Vbrassicaformis|Vbra_12892.t1-p1
orthoGp30085: Vbrassicaformis|Vbra_12897.t1-p1
orthoGp30086: Vbrassicaformis|Vbra_12900.t1-p1
orthoGp30087: Vbrassicaformis|Vbra_12913.t1-p1
orthoGp30088: Vbrassicaformis|Vbra_12914.t1-p1
orthoGp30089: Vbrassicaformis|Vbra_12915.t1-p1
orthoGp30090: Vbrassicaformis|Vbra_20677.t1-p1
orthoGp30091: Vbrassicaformis|Vbra_20678.t1-p1
orthoGp30092: Vbrassicaformis|Vbra_20680.t1-p1
orthoGp30093: Vbrassicaformis|Vbra_20686.t1-p1
orthoGp30094: Vbrassicaformis|Vbra_20689.t1-p1
orthoGp30095: Vbrassicaformis|Vbra_20691.t1-p1
orthoGp30096: Vbrassicaformis|Vbra_20693.t1-p1
orthoGp30097: Vbrassicaformis|Vbra_20694.t1-p1
orthoGp30098: Vbrassicaformis|Vbra_20698.t1-p1
orthoGp30099: Vbrassicaformis|Vbra_20699.t1-p1
orthoGp30100: Vbrassicaformis|Vbra_20702.t1-p1
orthoGp30101: Vbrassicaformis|Vbra_20707.t1-p1
orthoGp30102: Vbrassicaformis|Vbra_20709.t1-p1
orthoGp30103: Vbrassicaformis|Vbra_20716.t1-p1
orthoGp30104: Vbrassicaformis|Vbra_20718.t1-p1
orthoGp30105: Vbrassicaformis|Vbra_20719.t1-p1
orthoGp30106: Vbrassicaformis|Vbra_20722.t1-p1
orthoGp30107: Vbrassicaformis|Vbra_20730.t1-p1
orthoGp30108: Vbrassicaformis|Vbra_20733.t1-p1
orthoGp30109: Vbrassicaformis|Vbra_20734.t1-p1
orthoGp30110: Vbrassicaformis|Vbra_20739.t1-p1
orthoGp30111: Vbrassicaformis|Vbra_20745.t1-p1
orthoGp30112: Vbrassicaformis|Vbra_20752.t1-p1
orthoGp30113: Vbrassicaformis|Vbra_20756.t1-p1
orthoGp30114: Vbrassicaformis|Vbra_8013.t1-p1
orthoGp30115: Vbrassicaformis|Vbra_8014.t1-p1
orthoGp30116: Vbrassicaformis|Vbra_8019.t1-p1
orthoGp30117: Vbrassicaformis|Vbra_8026.t1-p1
orthoGp30118: Vbrassicaformis|Vbra_8029.t1-p1
orthoGp30119: Vbrassicaformis|Vbra_8030.t1-p1
orthoGp30120: Vbrassicaformis|Vbra_8031.t1-p1
orthoGp30121: Vbrassicaformis|Vbra_8038.t1-p1
orthoGp30122: Vbrassicaformis|Vbra_8039.t1-p1
orthoGp30123: Vbrassicaformis|Vbra_8040.t1-p1
orthoGp30124: Vbrassicaformis|Vbra_8041.t1-p1
orthoGp30125: Vbrassicaformis|Vbra_5290.t1-p1
orthoGp30126: Vbrassicaformis|Vbra_5293.t1-p1
orthoGp30127: Vbrassicaformis|Vbra_5294.t1-p1
orthoGp30128: Vbrassicaformis|Vbra_5298.t1-p1
orthoGp30129: Vbrassicaformis|Vbra_5299.t1-p1
orthoGp30130: Vbrassicaformis|Vbra_5300.t1-p1
orthoGp30131: Vbrassicaformis|Vbra_5301.t1-p1
orthoGp30132: Vbrassicaformis|Vbra_5302.t1-p1
orthoGp30133: Vbrassicaformis|Vbra_5303.t1-p1
orthoGp30134: Vbrassicaformis|Vbra_5309.t1-p1
